clave,fecha,tipo_acuerdo,tema,descripcion_cmf,url
2002_0111,2002-01-01,Otro,,ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION REFERIDA AL SEGURO OBLIGATORIO LEY Nº 18.490,https://www.cmfchile.cl/normativa/ofc_111_2002.pdf
2002_0107,2002-01-01,Otro,,MODIFICA OFICIO CIRCULAR Nº 92 DE 22 DE MARZO DE 2002,https://www.cmfchile.cl/normativa/ofc_107_2002.pdf
2002_0098,2002-01-01,Otro,,ESTABLECE REQUISITOS DE INFORMACION QUE INDICA Y MODIFICA OFICIO CIRCULAR Nº 04456 DE 2000,https://www.cmfchile.cl/normativa/ofc_98_2002.pdf
2002_0092,2002-01-01,Otro,,MODIFICA OFICIO CIRCULAR Nº 075 DE 18.12.2001,https://www.cmfchile.cl/normativa/ofc_92_2002.pdf
2001_1575,2001-01-01,Otro,,AUTORIZA ACTIVIDADES COMPLEMENTARIAS DE INSTITUCIONES QUE SEÑALA,https://www.cmfchile.cl/normativa/cir_1575_2001.pdf
2001_1573,2001-01-01,Otro,,"ACTUALIZA NOMINA DE CIRCULAR Nº 1.030, DE 28 DE AGOSTO DE 1991.   DEROGA CIRCULAR Nº 1.547 DE 13 DE JUNIO DE 2001",https://www.cmfchile.cl/normativa/cir_1573_2001.pdf
2001_1570,2001-01-01,Otro,,"DETERMINACION DEL PATRIMONIO DE RIESGO, PATRIMONIO NETO Y OBLIGACION DE INVERTIR.  DEROGA CIRCULAR Nº 743 DE 1987",https://www.cmfchile.cl/normativa/cir_1570_2001.pdf
2001_1562,2001-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE NORMAS DE OPERACION A LOS OPERADORES DIRECTOS DE LOS CORREDORES DE BOLSA,https://www.cmfchile.cl/normativa/cir_1562_2001.pdf
2001_1550,2001-01-01,Otro,,"INSTRUYE EL ENVIO DE INFORMACION RELATIVA AL SEGURO AGRICOLA.  DEROGA CIRCULAR Nº 1.532, DE 19 DE MARZO DE 2001",https://www.cmfchile.cl/normativa/cir_1550_2001.pdf
2001_1548,2001-01-01,Otro,,"SOLICITA INFORMACION DIARIA DE FONDOS MUTUOS.
DEROGA CIRCULAR Nº 1.193 DEL 16 DE ENERO DE 1995",https://www.cmfchile.cl/normativa/cir_1548_2001.pdf
2001_1547,2001-01-01,Otro,,"ACTUALIZA NOMINA DE CIRCULAR Nº 1.030, DE 28 DE AGOSTO DE 1991.
DEROGA CIRCULAR Nº 1.527 DE 22 DE FEBRERO DE 2001",https://www.cmfchile.cl/normativa/cir_1547_2001.pdf
2001_1537,2001-01-01,Otro,,"ESTABLECE NORMA GENERAL SOBRE ACREDITACION DE CONOCIMIENTOS DE SEGUROS PARA LOS POSTULANTES AL REGISTRO DE AUXILIARES DEL COMERCIO DE SEGUROS, COMO CORREDOR DE SEGUROS GENERALES Y DE VIDA O LIQUIDADOR DE SINIESTROS.
DEROGA CIRCULAR Nº 1475 DE 21 DE MARZO DE 2000",https://www.cmfchile.cl/normativa/cir_1537_2001.pdf
2001_1534,2001-01-01,Otro,,"MODIFICA CIR. 1) Nº 1.207, ESTABLECE NORMAS PARA DETERMINAR EL PATRIMONIO MINIMO DE LA ADMINISTRADORA; 2) CIR. Nº 1.258, SOBRE DETERMINACION DEL VALOR ECONOMICO DE CUOTAS; 3) CIR. Nº 1.351, QUE ESTABLECE CONDICIONES A CUMPLIR EN VENTAS DE VIVIENDAS ARRENDADAS CON PROMESA DE COMPRAVENTA; OFC. Nº  3.394/98, ACLARA ALCANCE DEL ART. 7º DE LA LEY 18.815.
5) DEROGA OFC 178, DE 13.01.1998, QUE AUTORIZA VALORIZACION ECONOMICA DE CUOTAS DE FONDOS QUE INDICA",https://www.cmfchile.cl/normativa/cir_1534_2001.pdf
2001_1530,2001-01-01,Otro,,IMPARTE NORMAS SOBRE PARTICIPACION DE DIRECTORES A SESIONES POR MEDIOS TECNOLOGICOS,https://www.cmfchile.cl/normativa/cir_1530_2001.pdf
2001_1520,2001-01-01,Otro,,DEROGA CIRCULAR Nº 842 Y SUS MODIFICACIONES RELATIVA A INFORMACION SOBRE CONTRATOS Y NEGOCIOS FACULTATIVOS DE REASEGURO,https://www.cmfchile.cl/normativa/cir_1520_2001.pdf
2001_1513,2001-01-01,Otro,,"MODIFICA CIRCULAR Nº 481 DE 04 DE FEBRERO DE 1985, Y DEROGA CIRCULAR Nº 1209 DE 07 DE ABRIL DE 1995",https://www.cmfchile.cl/normativa/cir_1513_2001.pdf
2001_1512,2001-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE CONSTITUCION DE RESERVAS TECNICAS Y VALORIZACION DE ACTIVOS Y PASIVOS EN RELACION AL CALCE DE ACTIVOS Y PASIVOS.  DEROGA CIRCULARES Nº 1143 DE 1993, 1285 DE 1996, 1363 DE 1998 Y  OFICIO CIRCULAR Nº 1613 DE 1990 (NOTA: NO SE ENCUENTRA VIGENTE, SIN PERJUICIO DE APLICACION VOLUNTARIA A CONTAR ESTADOS FINANCIEROS AL 31 DE DICIEMBRE DE 2000)",https://www.cmfchile.cl/normativa/cir_1512_2001.pdf
2001_0123,2001-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A LA CONSTITUCION DE FILIALES ADMINISTRADORAS GENERALES DE FONDOS POR PARTE DE LAS ENTIDADES ASEGURADORAS DEL SEGUNDO GRUPO,https://www.cmfchile.cl/normativa/ncg_123_2001.pdf
2001_0118,2001-01-01,Otro,,"ESTABLECE NORMAS PARA LA INSCRIPCION EN EL REGISTRO DE VALORES, DE SOCIEDADES ANONIMAS Y SUS ACCIONES, QUE SERAN TRANSADAS EN LOS MERCADOS PARA EMPRESAS EMERGENTES QUE REGULEN LAS BOLSAS DE VALORES, ASIMISMO, NORMAS DE DIFUSION, COLOCACION Y OBLIGACIONES DE INFORMACION CONTINUA",https://www.cmfchile.cl/normativa/ncg_118_2001.pdf
2001_0115,2001-01-01,Otro,,"MODIFICA NORMA DE CARACTER GENERAL Nº 102, DE 28 DE DICIEMBRE DE 2000, QUE ESTABLECE NORMAS PARA CORREDORES DE SEGUROS DE RENTAS VITALICIAS DEL D.L. Nº 3.500, DE 1980",https://www.cmfchile.cl/normativa/ncg_115_2001.pdf
2001_0104,2001-01-01,Otro,,"ESTABLECE NORMAS RESPECTO DE TOMA DE CONTROL Y DE LAS OFERTAS PUBLICAS DE ADQUISICION DE ACCIONES (OPAS).
DEROGA CIRCULAR Nº 608, DE 1986",https://www.cmfchile.cl/normativa/ncg_104_2001.pdf
2001_0075,2001-01-01,Otro,,MODIFICA OFICIO CIRCULAR Nº 064 DE 14 DE SEPTIEMBRE DE 2001,https://www.cmfchile.cl/normativa/ofc_75_2001.pdf
2001_0064,2001-01-01,Otro,,MODIFICA OFICIO CIRCULAR Nº 048 DE 26 DE JUNIO DE 2001,https://www.cmfchile.cl/normativa/ofc_64_2001.pdf
2001_0043,2001-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A FORMATO DE PRESENTACION DE LA FICHA ESTADISTICA CODIFICADA UNIFORME (FECU),https://www.cmfchile.cl/normativa/ofc_43_2001.pdf
2000_7919,2000-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE COLOR EN CERTIFICADO DEL SEGURO OBLIGATORIO DE ACCIDENTES PERSONALES.,https://www.cmfchile.cl/normativa/ofc_7919_2000.pdf
2000_7197,2000-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A INCLUSION EN REGLAMENTOS INTERNOS Y SOLICITUDES DE INVERSION DE FONDOS MUTUOS DE MODALIDADES DE EXENCION AL COBRO DE COMISION DE COLOCACION DIFERIDA AL RESCATE.,https://www.cmfchile.cl/normativa/ofc_7197_2000.pdf
2000_6589,2000-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A LA PUBLICIDAD O PROMOCION QUE REALICEN INTERMEDIARIOS DE VALORES DE LOS SERVICIOS SOBRE VALORES EXTRANJEROS AUTORIZADOS POR CIRCULARES QUE SE INDICAN.
(NOTA: LAS CIRCULARES REFERIDAS SON LAS Nº 1046, DE 1991, Y Nº 1493, DE 2000)",https://www.cmfchile.cl/normativa/ofc_6589_2000.pdf
2000_4981,2000-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A LA PREPARACION Y EMISION DEL FORMATO DE LA FICHA ESTADISTICA CODIFICADA UNIFORME (FECU),https://www.cmfchile.cl/normativa/ofc_4981_2000.pdf
2000_4618,2000-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A SOLICITUDES DE CREDITOS HIPOTECARIOS (AMH),https://www.cmfchile.cl/normativa/ofc_4618_2000.pdf
2000_3636,2000-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PAGARES CUPONES DE EMISION REAJUSTABLES OPCIONALES (CERO) EMITIDOS POR EL BANCO CENTRAL DE CHILE (ES),https://www.cmfchile.cl/normativa/ofc_3636_2000.pdf
2000_1508,2000-01-01,Otro,,"ESTABLECE NORMAS PARA EL ENVIO DE INFORMACION SOBRE POLIZAS DE RENTA VITALICIA PREVISIONAL DEL D.L. Nº 3.500 DE 1980.  DEROGA CIRCULAR Nº 963, DE 29 DE AGOSTO DE 1990.",https://www.cmfchile.cl/normativa/cir_1508_2000.pdf
2000_1504,2000-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS AL ARTICULO 24 LETRA E),
Nº 3, NºS. III Y IV DEL D.F.L. Nº 251, DE 1931. DEROGA CIRCULAR 
Nº 1352, DE 23 DE OCTUBRE DE 1997.",https://www.cmfchile.cl/normativa/cir_1504_2000.pdf
2000_1501,2000-01-01,Otro,,"IMPARTE NORMAS SOBRE FORMA Y CONTENIDO DE LOS ESTADOS FINANCIEROS DE LAS SOCIEDADES INSCRITAS EN EL REGISTRO DE VALORES. DEROGA CIRCULAR Nº 239 DE 1982.
(NOTA: ENTRA EN VIGENCIA Y DEROGA CIRCULAR QUE INDICA A PARTIR DE LOS ESTADOS FINANCIEROS AL 31 DE DICIEMBRE DE 2000)",https://www.cmfchile.cl/normativa/cir_1501_2000.pdf
2000_1494,2000-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE PLAZOS PARA EMISION DE TITULOS, REGISTRO DE TRASPASOS, EMISION DE CARTOLAS Y HORARIO DE DEPARTAMENTO DE ACCIONES (SAA E IV)",https://www.cmfchile.cl/normativa/cir_1494_2000.pdf
2000_1487,2000-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE TRAMITACION DE CONSULTAS Y RECLAMOS RELATIVAS A SEGUROS (MS),https://www.cmfchile.cl/normativa/cir_1487_2000.pdf
2000_1484,2000-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PREVENCION Y CONTROL DE OPERACIONES CON RECURSOS ILICITOS. LEY NRO 19.366 (ES),https://www.cmfchile.cl/normativa/cir_1484_2000.pdf
2000_1478,2000-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE VALIDACION FISICA DEL MEDIO MAGNETICO QUE RESPALDA LA INFORMACION FINANCIERA (SIRV O SRNL18.046 SALVO ES),https://www.cmfchile.cl/normativa/cir_1478_2000.pdf
2000_1474,2000-01-01,Otro,,ESTABLECE NORMAS PARA LA VALORIZACION Y CONTABILIZACION DE OPERACIONES DE VENTA CORTA Y PRESTAMO DE ACCIONES (IV),https://www.cmfchile.cl/normativa/cir_1474_2000.pdf
2000_1466,2000-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE TRATAMIENTO CONTABLE DEL IMPUESTO A LA RENTA E IMPUESTOS DIFERIDOS(EF),https://www.cmfchile.cl/normativa/cir_1466_2000.pdf
2000_0102,2000-01-01,Otro,,ESTABLECE NORMAS PARA CORREDORES DE SEGUROS DE RENTAS VITALICIAS DEL D.L. Nº 3.500 DE 1980.,https://www.cmfchile.cl/normativa/ncg_102_2000.pdf
2000_0091,2000-01-01,Otro,,ESTABLECE NORMAS PARA AGENTES DE VENTAS DE SEGUROS DE RENTAS VITALICIAS DEL SEGUNDO GRUPO (ESG2),https://www.cmfchile.cl/normativa/ncg_91_2000.pdf
1999_2346,1999-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE ENVIO DE ESTADOS FINANCIEROS (AMH),https://www.cmfchile.cl/normativa/ofc_2346_1999.pdf
1999_1457,1999-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE: 1) INFORMACION A INCLUIR EN POLIZAS DE SEGUROS, 2) REGLAS MINIMAS PARA SEGUROS CONTRATADOS EN FORMA COLECTIVA, 3) NORMAS GENERALES DE PUBLICIDAD, Y 4) NORMAS SOBRE PROMOCION, PUBLICIDAD Y OFERTA DE SEGUROS Y BENEFICIOS ASOCIADOS (ES Y CS)",https://www.cmfchile.cl/normativa/cir_1457_1999.pdf
1999_1450,1999-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE TRATAMIENTO CONTABLE DEL IMPUESTO A LA RENTA Y GASTOS DIFERIDOS(EF),https://www.cmfchile.cl/normativa/cir_1450_1999.pdf
1999_1439,1999-01-01,Otro,,"IMPARTE NORMAS SOBRE FORMA, CONTENIDO Y PRESENTACION DE LOS ESTADOS FINANCIEROS DE LAS ENTIDADES ASEGURADORAS Y REASEGURADORAS DEL  SEGUNDO GRUPO (ESG2)",https://www.cmfchile.cl/normativa/cir_1439_1999.pdf
1999_1423,1999-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE LA FORMA DE ENTREGA DE LA INFORMACION FINANCIERA A ESTA SUPERINTENDENCIA . MODIFICA CIRCULAR NRO 579, DE 1985 (IV)",https://www.cmfchile.cl/normativa/cir_1423_1999.pdf
1999_0083,1999-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE LA OFERTA PUBLICA DE VALORES EXTRANJEROS EN LAS BOLSAS DE VALORES (BV Y CB),https://www.cmfchile.cl/normativa/ncg_83_1999.pdf
1999_0066,1999-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS AL DENOMINADO ""PROBLEMA DEL AÑO 2000""",https://www.cmfchile.cl/normativa/ofc_66_1999.pdf
1998_4575,1998-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS AL DENOMINADO ""PROBLEMAS DEL AÑO 2000""",https://www.cmfchile.cl/normativa/ofc_4575_1998.pdf
1998_4574,1998-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS AL DENOMINADO ""PROBLEMAS DEL AÑO 2000""",https://www.cmfchile.cl/normativa/ofc_4574_1998.pdf
1998_4573,1998-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS LA DENOMINADO ""PROBLEMA DEL AÑO 2000""",https://www.cmfchile.cl/normativa/ofc_4573_1998.pdf
1998_4572,1998-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS AL DENOMINADO PROBLEMA DEL AÑO 2000,https://www.cmfchile.cl/normativa/ofc_4572_1998.pdf
1998_1404,1998-01-01,Otro,,"CIRCULAR CONJUNTA SSS NRO 1669, SAFP NRO 1037 Y SVS NRO 1404. INCORPORACION DE PENSIONADOS A LAS CAJAS DE COMPENSACION DE ASIGNACION FAMILIAR (C.C.A.F.). IMPARTE INSTRUCCIONES SOBRE PROCEDIMIENTOS DE AFILIACION Y DESAFILIACION Y MODOS DE HACER EFECTIVOS LOS DESCUENTOS QUE PROCEDAN A LAS PENSIONES DE LOS PENSIONADOS AFILIADOS(ESG2)",https://www.cmfchile.cl/normativa/cir_1404_1998.pdf
1998_1390,1998-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A INTERMEDIACION DE SEGUROS (ES Y CS),https://www.cmfchile.cl/normativa/cir_1390_1998.pdf
1998_1389,1998-01-01,Otro,,"REFUNDE Y MODIFICA NORMAS SOBRE INFORMACION A INCLUIR EN POLIZAS RESPECTO A COBERTURAS, PRIMAS Y COMISIONES E IMPARTE INSTRUCCIONES SOBRE INFORMACION A PROPORCIONAR EN SEGUROS CONTRATADOS EN FORMA COLECTIVA (ES Y CS)",https://www.cmfchile.cl/normativa/cir_1389_1998.pdf
1998_1383,1998-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE TRATAMIENTO CONTABLE DEL IMPUESTO A LA RENTA Y GASTOS DIFERIDOS (EF),https://www.cmfchile.cl/normativa/cir_1383_1998.pdf
1998_1382,1998-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE FORMA DE ENTREGA DE LA INFORMACION FINANCIERA A ESTA SUPERINTENDENCIA (SIRV SALVO ES),https://www.cmfchile.cl/normativa/cir_1382_1998.pdf
1998_1375,1998-01-01,Otro,,IMPARTE NORMAS SOBRE INFORMACION PARA OPERACIONES CON ADRS Y OTRAS OBLIGACIONES (SAA QUE OPERAN CON ADRS),https://www.cmfchile.cl/normativa/cir_1375_1998.pdf
1997_1352,1997-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS AL ARTICULO 4 LETRA E) NRO 3 NROS. III Y IV DEL D.F.L. NRO 251 (ES),https://www.cmfchile.cl/normativa/cir_1352_1997.pdf
1996_2628,1996-01-01,Otro,,MODIFICA OFICIO CIRCULAR NRO 2225 (CSG1-2),https://www.cmfchile.cl/normativa/ofc_2628_1996.pdf
1996_1266,1996-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE ENVIO DE INFORMACION DE INTERMEDIACION ANUAL DE SEGUROS EFECTUADA POR CORREDORES DE SEGUROS Y VENTA DIRECTA (ES),https://www.cmfchile.cl/normativa/cir_1266_1996.pdf
2024_0520,1995-11-06,Modificación NCG,,"EJECUTA ACUERDO DEL CONSEJO DE LA COMISIÓN PARA EL MERCADO FINANCIERO QUE APRUEBA LA EMISIÓN DE LA NORMATIVA QUE MODIFICA LA NORMA DE CARÁCTER GENERAL N°200 QUE ESTABLECE NORMAS SOBRE OPERACIONES DE COBERTURA DE RIESGOS FINANCIEROS, INVERSIÓN EN PRODUCTOS DERIVADOS FINANCIEROS Y OPERACIONES DE PRÉSTAMO DE ACCIONES, Y LA CIRCULAR QUE MODIFICA LA CIRCULAR N°1512 QUE IMPARTE INSTRUCCIONES SOBRE CONSTITUCIÓN DE RESERVAS TÉCNICAS Y VALORIZACIÓN DE  ACTIVOS Y PASIVOS EN RELACIÓN AL CALCE DE ACTIVOS Y PASIVOS.",https://www.cmfchile.cl/normativa/ncg_520_2024.pdf
1995_1241,1995-01-01,Otro,,IMPARTE NORMAS SOBRE VALORIZACION Y CONTABILIZACION DE INVERSIONES EN FILIALES EXTRANJERAS DE SU MISMO OBJETO EXCLUSIVO  (ES),https://www.cmfchile.cl/normativa/cir_1241_1995.pdf
1995_1222,1995-01-01,Otro,,IMPARTE NORMAS SOBRE FORMA Y CONTENIDO DE LOS ESTADOS FINANCIEROS DE LOS FONDOS SOLIDARIOS DE CREDITO UNIVERSITARIO (FSCU),https://www.cmfchile.cl/normativa/cir_1222_1995.pdf
1995_1221,1995-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE CONTABILIZACION DE CREDITOS REPROGRAMADOS Y SUS RESPECTIVAS PROVISIONES (FSCU),https://www.cmfchile.cl/normativa/cir_1221_1995.pdf
1995_0839,1995-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A APLICACION CIRCULAR CONJUNTA NRO 678 SAFP, 1009 SVS Y TESORERIA, SOBRE BENEFICIOS GARANTIZADOS POR EL ESTADO (CSG2)",https://www.cmfchile.cl/normativa/ofc_839_1995.pdf
1994_1177,1994-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE CONFECCION DEL REGISTRO ESPECIAL DE VALORES DE TERCEROS A NOMBRE DE INTERMEDIARIOS DE VALORES O DE BOLSAS DE VALORES (IV Y BV),https://www.cmfchile.cl/normativa/cir_1177_1994.pdf
1994_1174,1994-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE FORMA Y CONTENIDO DE INFORMACION DE COLOCACION, RESCATE Y TRANSFERENCIA DE CUOTAS DE FONDOS DE INVERSION (AFI)",https://www.cmfchile.cl/normativa/cir_1174_1994.pdf
1994_1172,1994-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE FORMA Y CONTENIDO DE INFORMACION DE COLOCACION, RESCATE Y TRANSFERENCIA DE CUOTAS DE FONDOS MUTUOS (AFM)",https://www.cmfchile.cl/normativa/cir_1172_1994.pdf
1994_1146,1994-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE PRESENTACION DE PRODUCCION ANUAL, INTERMEDIADA POR CORREDORES DE SEGUROS Y DE LA PROVENIENTE DE VENTA DIRECTA (ES)",https://www.cmfchile.cl/normativa/cir_1146_1994.pdf
1993_1118,1993-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE IMPUESTOS DIFERIDOS (EPF),https://www.cmfchile.cl/normativa/cir_1118_1993.pdf
1992_1068,1992-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE PUBLICACION, PUBLICIDAD Y PROMOCION DE LA CLASIFICACION DE OBLIGACIONES DE COMPAÑIAS DE SEGUROS (ES Y CS)",https://www.cmfchile.cl/normativa/cir_1068_1992.pdf
1992_1058,1992-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE CONTABILIZACION DE CREDITOS REPROGRAMADOS SEGUN LEY NRO 19.083. MODIFICA CIRCULAR NRO 817, DE 1988 (FCU)",https://www.cmfchile.cl/normativa/cir_1058_1992.pdf
1992_0042,1992-01-01,Otro,,IMPARTE NORMAS SOBRE TASACION DE BIENES RAICES URBANOS NO HABITACIONALES (ES),https://www.cmfchile.cl/normativa/ncg_42_1992.pdf
1991_1042,1991-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE  APLICACION DE CIRCULAR NRO 1041, DE 1991 (ESG2)",https://www.cmfchile.cl/normativa/cir_1042_1991.pdf
1991_1041,1991-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE VALORIZACION DE ACTIVOS Y PASIVOS EN RELACION A SU CALCE EN EL TIEMPO (ESG2),https://www.cmfchile.cl/normativa/cir_1041_1991.pdf
1991_1040,1991-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A LA CONSTITUCION DE RESERVAS CATASTROFICAS DE TERREMOTO (ESG1),https://www.cmfchile.cl/normativa/cir_1040_1991.pdf
1991_0986,1991-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE TRATAMIENTO CONTABLE DEL IMPUESTO A LA RENTA (EF),https://www.cmfchile.cl/normativa/cir_986_1991.pdf
1990_0967,1990-01-01,Otro,,"IMPARTE INSTRUCCIONES RELATIVAS A CONSTITUCION DE RESERVAS DE LOS SEGUROS ESTABLECIDOS EN EL D.L. 3.500, COBERTURA VIGENTE A CONTAR 1 DE AGOSTO DE 1990 (ESG2)",https://www.cmfchile.cl/normativa/cir_967_1990.pdf
1990_0956,1990-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE PROVISION IMPUESTO DE 1& CATEGORIA (EF),https://www.cmfchile.cl/normativa/cir_956_1990.pdf
1990_0951,1990-01-01,Otro,,IMPARTE NORMAS SOBRE INFORMACION PARA OPERACIONES CON ADRS Y OTRAS OBLIGACIONES (SAA QUE OPERAN CON ADRS),https://www.cmfchile.cl/normativa/cir_951_1990.pdf
1990_0918,1990-01-01,Otro,,IMPARTE NORMAS SOBRE CERTIFICADO SEGURO OBLIGATORIO LEY NRO 18.490 (ES Y CS),https://www.cmfchile.cl/normativa/cir_918_1990.pdf
1989_0905,1989-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE APLICACION DE CIRCULAR NRO 873, DE 1989 (ESG2)",https://www.cmfchile.cl/normativa/cir_905_1989.pdf
1989_0851,1989-01-01,Otro,,IMPARTE NORMAS SOBRE FORMA Y CONTENIDO DE LOS ESTADOS FINANCIEROS DE CLASIFICADORAS DE RIESGO (ECRF),https://www.cmfchile.cl/normativa/cir_851_1989.pdf
1989_0845,1989-01-01,Otro,,IMPARTE NORMAS SOBRE GASTOS ADMINISTRATIVOS QUE PODRAN CARGARSE A LOS FONDOS DE CREDITO UNIVERSITARIO (FCU.),https://www.cmfchile.cl/normativa/cir_845_1989.pdf
1988_0819,1988-01-01,Otro,,IMPARTE NORMAS SOBRE REQUISITOS DE INFORMACION QUE DEBEN CUMPLIR LOS ADMINISTRADORES GENERALES DE LOS FONDOS DE CREDITO UNIVERSITARIO (FCU),https://www.cmfchile.cl/normativa/cir_819_1988.pdf
1988_0817,1988-01-01,Otro,,IMPARTE NORMAS SOBRE FORMA Y CONTENIDO DE LOS ESTADOS FINANCIEROS DE LOS FONDOS DE CREDITO UNIVERSITARIO (FCU),https://www.cmfchile.cl/normativa/cir_817_1988.pdf
1988_0778,1988-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A CONSTITUCION DE RESERVAS TECNICAS DE LOS SEGUROS ESTABLECIDOS EN EL D.L. 3.500 (ESG2),https://www.cmfchile.cl/normativa/cir_778_1988.pdf
1987_0727,1987-01-01,Otro,,ESTABLECE NORMAS PARA ENVIO INFORMACION DE SEGUROS PREVISIONALES EN MEDIOS MAGNETICOS (ESG2),https://www.cmfchile.cl/normativa/cir_727_1987.pdf
1986_0660,1986-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE FORMA Y CONTENIDO DE INFORMACION RELATIVA AL REPARTO DE DIVIDENDOS, REPARTO DE CAPITAL, CANJE DE ACCIONES Y EMISION DE ACCIONES LIBERADAS DE PAGO. INSTRUYE SOBRE PLAZO Y CONTENIDO DE PUBLICACIONES RELATIVAS A DICHAS MATERIAS (SAF  SALVO SACS, SACR, SACIV Y SACEVOP QUE NO TENGAN SUS ACCIONES EMITIDAS INSCRITAS EN BOLSAS DE VALORES)",https://www.cmfchile.cl/normativa/cir_660_1986.pdf
1986_0614,1986-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE CONTENIDO COMUNICACION INFORMANDO AL SERVICIO DE LA CITACION A JUNTA DE ACCIONISTAS (SAF),https://www.cmfchile.cl/normativa/cir_614_1986.pdf
1986_0585,1986-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE FORMA Y CONTENIDO DE INFORMACION SOBRE TRANSACCIONES DE ACCIONES, COMPROMISOS Y OPCIONES DE COMPRA O VENTA DE ACCIONES EFECTUADAS POR PERSONAS Y ENTIDADES QUE INDICA.(SAA, AFM Y EIRV)",https://www.cmfchile.cl/normativa/cir_585_1986.pdf
1985_0562,1985-01-01,Otro,,"IMPARTE INSTRUCCIONES SOBRE MATERIAS QUE INDICA: 1) CONSULTAS FORMULADAS POR ASEGURADORAS Y REASEGURADORAS AL SERVICIO, 2) INFORMES DE MODELOS DE POLIZAS * (TACITAMENTE DEROGADA)(ES)",https://www.cmfchile.cl/normativa/cir_562_1985.pdf
1985_0529,1985-01-01,Otro,,IMPARTE INSTRUCCIONES SOBRE VALORIZACION DE ACTIVOS Y PASIVOS EXPRESADOS EN MONEDA EXTRANJERA (EF),https://www.cmfchile.cl/normativa/cir_529_1985.pdf
1985_0528,1985-01-01,Otro,,IMPARTE INSTRUCCIONES RELATIVAS A CONSTITUCION DE RESERVAS TECNICAS DE LOS SEGUROS ESTABLECIDOS EN EL D.L. 3.500 (ESG2),https://www.cmfchile.cl/normativa/cir_528_1985.pdf
1985_0514,1985-01-01,Otro,,"ESTABLECE NORMAS PARA LOS INTERMEDIARIOS SOBRE VALORIZACION DE INVERSIONES EN VALORES MOBILIARIOS, COMPROMISOS DE COMPRA, VENTAS CON COMPROMISO DE RETROCOMPRA, COMPROMISOS DE VENTA Y COMPRAS CON COMPROMISO DE RETROVENTA (IV)",https://www.cmfchile.cl/normativa/cir_514_1985.pdf
